claim_id,claim_date,sale_id,repair_status
CL-12391,2024-07-12,UV-372375,Completed
CL-29781,2024-02-11,IP-233187,Completed
CL-9030,2024-09-03,MB-92492,Pending
CL-47452,2024-09-05,LN-605417,Completed
CL-1018,2024-03-04,VC-39722,Rejected
CL-4681,2024-05-26,KM-81544,Completed
CL-84438,2024-06-19,GU-150630,Pending
CL-50196,2024-10-09,EC-251031,In Progress
CL-50136,2024-03-31,AF-523995,Pending
CL-25461,2024-04-15,LD-955036,In Progress
CL-27255,2024-04-21,SC-4769,In Progress
CL-6319,2024-08-26,PT-2426,In Progress
CL-436,2024-04-08,VT-619140,Rejected
CL-80872,2024-10-18,NI-285293,In Progress
CL-72949,2024-11-05,VH-4773,Rejected
CL-788,2024-02-21,MO-298837,Completed
CL-95079,2024-02-01,SP-909429,Rejected
CL-39321,2024-07-19,NE-335910,Completed
CL-40875,2024-10-21,DN-07109,Rejected
CL-13260,2024-11-06,DP-5625,In Progress
CL-58544,2024-06-19,UK-6581,In Progress
CL-62509,2024-06-08,IL-036461,Completed
CL-58989,2024-09-09,TC-529317,Completed
CL-8259,2024-01-27,FI-32659,Pending
CL-29209,2024-10-21,QD-529534,Pending
CL-18040,2024-06-27,UR-08747,Pending
CL-56499,2024-05-06,VV-3648,Completed
CL-33951,2024-10-29,OU-374445,Completed
CL-7781,2024-07-30,SX-2343,Rejected
CL-2350,2024-05-22,LE-65780,Rejected
CL-33889,2024-09-14,YS-22564,Pending
CL-49131,2024-07-23,AH-353103,In Progress
CL-20992,2024-11-04,PD-78060,Completed
CL-6953,2024-07-04,SM-082697,Completed
CL-23636,2024-09-06,YH-972900,Rejected
CL-99421,2024-04-10,FG-5950,In Progress
CL-85312,2024-03-08,OT-883630,Completed
CL-89773,2024-05-08,AN-89209,Pending
CL-72833,2024-06-18,LJ-5777,Completed
CL-4777,2024-08-27,TX-71766,Pending
CL-4717,2024-03-19,NN-02788,Pending
CL-56038,2024-09-19,DB-1535,Pending
CL-89099,2024-05-24,MB-367266,Completed
CL-48603,2024-03-24,XQ-43269,In Progress
CL-62996,2024-01-15,DR-89732,In Progress
CL-46019,2024-07-18,JK-66133,Pending
CL-3712,2024-07-12,OI-216803,In Progress
CL-4618,2024-06-26,BN-4975,Rejected
CL-7946,2024-01-22,KV-94276,In Progress
CL-7327,2024-06-07,HH-08409,In Progress
CL-35325,2024-10-06,LV-91672,Completed
CL-4856,2024-05-07,ZJ-56039,In Progress
CL-10396,2024-09-20,RA-59660,Pending
CL-82178,2024-04-05,DX-69500,Rejected
CL-82336,2024-02-26,CM-01067,Pending
CL-8488,2024-02-28,VI-77778,Pending
CL-83300,2024-11-11,JI-082744,Pending
CL-4942,2024-03-18,HK-717943,Pending
CL-39622,2024-09-07,VR-02842,In Progress
CL-7661,2024-02-23,KC-4179,Completed
CL-3080,2024-08-06,UL-015765,In Progress
CL-12454,2024-02-01,HU-5135,In Progress
CL-86745,2024-04-10,NC-96448,In Progress
CL-90190,2024-09-19,ZM-8721,Completed
CL-6137,2024-09-02,OA-58473,In Progress
CL-29366,2024-06-24,XP-914873,Completed
CL-87910,2024-08-24,ZJ-89478,In Progress
CL-89489,2024-02-19,TW-1714,Rejected
CL-47092,2024-11-07,ED-1156,In Progress
CL-1976,2024-03-18,SS-5442,Rejected
CL-2006,2024-04-30,DQ-405329,In Progress
CL-81563,2024-10-11,HH-32293,Pending
CL-18172,2024-10-01,KH-6279,In Progress
CL-57036,2024-10-21,IV-28841,Completed
CL-8041,2024-06-22,XM-25605,In Progress
CL-27945,2024-03-19,QR-9667,Rejected
CL-492,2024-08-28,FA-382012,Rejected
CL-7674,2024-02-06,UR-1194,In Progress
CL-7549,2024-10-14,GD-34881,In Progress
CL-2839,2024-10-06,QL-9831,Completed
CL-36332,2024-06-12,DS-706622,Rejected
CL-73276,2024-04-27,WI-2335,Rejected
CL-71537,2024-03-06,AG-4890,Pending
CL-95310,2024-06-26,KK-92079,Rejected
CL-37866,2024-04-18,PI-87422,Completed
CL-64942,2024-10-06,UB-829791,Completed
CL-28574,2024-01-03,AF-38237,In Progress
CL-5591,2024-07-25,MH-4837,Completed
CL-55871,2024-03-11,JR-90090,Completed
CL-45425,2024-08-12,HQ-03874,Pending
CL-66388,2024-03-05,AO-965005,Completed
CL-7641,2024-01-31,PV-010275,Rejected
CL-19272,2024-07-03,HY-2255,In Progress
CL-71570,2024-03-25,CQ-21956,In Progress
CL-36712,2024-10-31,XK-047572,In Progress
CL-4086,2024-07-08,GP-24885,Rejected
CL-21927,2024-06-27,KS-556549,Completed
CL-35827,2024-03-03,WP-4603,Completed
CL-3475,2024-11-04,WD-276760,In Progress
CL-37459,2024-07-07,NS-31003,Pending
CL-9210,2024-02-22,YO-18840,In Progress
CL-5376,2024-05-07,CC-618574,In Progress
CL-76099,2024-06-06,EC-838735,In Progress
CL-63149,2024-07-26,DZ-6629,Pending
CL-50549,2024-09-15,NG-324766,Pending
CL-56616,2024-09-01,XL-27014,Pending
CL-3089,2024-03-06,OS-52000,In Progress
CL-35583,2024-10-12,GP-587821,Completed
CL-5698,2024-07-14,FV-4317,Rejected
CL-32042,2024-06-28,YK-11645,Rejected
CL-90970,2024-04-13,MD-85851,Rejected
CL-908,2024-05-29,JW-93697,Pending
CL-72574,2024-02-20,QM-40095,Pending
CL-83462,2024-07-30,DB-05633,Completed
CL-39872,2024-03-31,JM-30677,Completed
CL-1475,2024-07-25,UW-9815,Pending
CL-5064,2024-11-12,HM-4502,Rejected
CL-26703,2024-06-25,DN-177910,Completed
CL-54404,2024-03-06,GF-74186,Completed
CL-83221,2024-05-27,PU-537401,In Progress
CL-93182,2024-04-10,EF-81601,In Progress
CL-37358,2024-08-10,ZS-8807,Rejected
CL-30862,2024-05-21,NQ-0812,Pending
CL-20975,2024-10-02,YM-3766,Completed
CL-27112,2024-06-14,PI-38742,Pending
CL-88706,2024-01-30,OA-4906,Pending
CL-58104,2024-04-18,UA-55938,Pending
CL-43827,2024-04-02,VV-7617,In Progress
CL-5142,2024-03-26,NJ-59861,Completed
CL-7952,2024-07-01,KH-3047,Pending
CL-14293,2024-08-08,TV-08389,Rejected
CL-2746,2024-06-07,NW-75023,Rejected
CL-5101,2024-09-26,VJ-498877,Rejected
CL-5411,2024-01-31,YM-273265,In Progress
CL-20732,2024-04-09,HC-5289,Completed
CL-33447,2024-02-25,AF-016352,Rejected
CL-16996,2024-01-07,YF-579595,Rejected
CL-49972,2024-07-12,RJ-97128,Rejected
CL-32673,2024-05-07,JH-073653,Rejected
CL-27327,2024-01-18,IS-719302,Completed
CL-15325,2024-10-12,SX-965071,Rejected
CL-24933,2024-01-09,FF-730606,Completed
CL-75010,2024-09-20,BD-73904,Rejected
CL-96713,2024-02-02,OE-433091,Completed
CL-40530,2024-07-28,WQ-28336,Completed
CL-8490,2024-04-14,ZM-04473,In Progress
CL-30874,2024-01-01,OM-593250,Completed
CL-22055,2024-04-03,NO-5789,Completed
CL-92858,2024-04-02,TW-67561,Rejected
CL-671,2024-01-06,SU-5587,In Progress
CL-8805,2024-02-02,OW-665426,Completed
CL-45016,2024-05-03,SQ-326093,Pending
CL-29650,2024-06-12,UB-88015,Rejected
CL-3635,2024-10-16,WT-696147,In Progress
CL-804,2024-01-30,RH-250467,Rejected
CL-38747,2024-10-21,DA-314853,Completed
CL-83615,2024-11-01,WS-28581,Rejected
CL-78001,2024-09-15,XB-07212,Completed
CL-1042,2024-07-17,ZG-48761,Rejected
CL-58945,2024-09-01,HL-59853,Completed
CL-5732,2024-09-07,NR-404900,Rejected
CL-44134,2024-08-07,VM-47663,Rejected
CL-33740,2024-08-17,GG-283970,In Progress
CL-74480,2024-07-29,NN-788894,Pending
CL-1935,2024-04-10,VE-785122,Rejected
CL-67373,2024-02-24,LU-675161,Completed
CL-125,2024-06-21,HF-17835,In Progress
CL-71885,2024-05-29,VR-14151,In Progress
CL-72212,2024-09-29,YK-41569,In Progress
CL-79829,2024-05-11,LH-81889,In Progress
CL-10767,2024-09-27,QU-3364,Rejected
CL-61536,2024-07-06,ZI-0234,Rejected
CL-71613,2024-10-05,TQ-8933,Pending
CL-4878,2024-08-27,GA-987092,In Progress
CL-90036,2024-07-10,AZ-208869,Rejected
CL-48331,2024-07-25,IS-7759,In Progress
CL-9699,2024-10-15,QW-901898,Pending
CL-48355,2024-11-08,XA-026975,In Progress
CL-94401,2024-07-29,GQ-601806,In Progress
CL-5598,2024-01-18,KQ-424938,Completed
CL-4877,2024-06-18,CP-2762,Completed
CL-17087,2024-01-15,TY-475467,Rejected
CL-52136,2024-01-19,NF-199491,Pending
CL-76489,2024-11-03,IS-280896,Rejected
CL-5362,2024-05-22,SK-05258,Rejected
CL-78744,2024-01-16,NT-627479,Rejected
CL-89868,2024-05-01,EA-65860,Completed
CL-94506,2024-09-17,NI-031525,In Progress
CL-89052,2024-02-01,KM-364078,Rejected
CL-2739,2024-03-31,MH-7635,Rejected
CL-45939,2024-09-09,TS-5197,In Progress
CL-72764,2024-05-21,RT-9166,In Progress
CL-36260,2024-01-04,IH-72001,In Progress
CL-37466,2024-05-05,AD-843382,Completed
CL-3798,2024-03-07,XK-0544,Rejected
CL-59583,2024-07-09,EY-8500,Completed
CL-30646,2024-02-09,MI-53327,In Progress
CL-9522,2024-05-12,HJ-344522,Rejected
CL-8649,2024-07-23,VJ-2348,Rejected
CL-37467,2024-02-20,VC-5246,Rejected
CL-57044,2024-04-03,UG-8904,Completed
CL-50864,2024-10-17,VB-61976,In Progress
CL-9358,2024-05-19,WG-946398,Completed
CL-72338,2024-03-02,WY-799207,Rejected
CL-92088,2024-05-13,FN-843687,Pending
CL-81938,2024-07-04,AZ-26175,In Progress
CL-17632,2024-10-16,ZI-9826,Rejected
CL-44678,2024-01-22,NO-489383,Rejected
CL-53890,2024-08-08,LN-1579,Rejected
CL-63408,2024-03-03,ZN-230063,Pending
CL-80497,2024-07-26,FD-4726,Rejected
CL-56501,2024-06-01,IW-68387,In Progress
CL-4809,2024-09-07,NI-9603,Pending
CL-29733,2024-01-14,XT-586978,Completed
CL-9481,2024-03-10,DW-3222,Pending
CL-420,2024-06-14,AX-468206,Completed
CL-49536,2024-03-13,AF-87491,In Progress
CL-37060,2024-07-15,BP-70487,In Progress
CL-13035,2024-02-13,CF-68778,Pending
CL-87193,2024-03-14,CP-7526,Completed
CL-43967,2024-03-26,ZB-793321,Completed
CL-37302,2024-03-29,EL-74531,Rejected
CL-85051,2024-07-20,WG-1995,Rejected
CL-30821,2024-06-17,ZE-5764,In Progress
CL-160,2024-01-20,NA-248506,Completed
CL-72434,2024-07-18,QQ-0775,Completed
CL-4615,2024-05-22,NI-53168,In Progress
CL-7848,2024-06-18,QO-7782,In Progress
CL-34841,2024-08-08,ZQ-29465,Completed
CL-82035,2024-10-30,GJ-152538,In Progress
CL-3021,2024-08-11,XX-560802,In Progress
CL-78147,2024-04-13,GH-44666,Rejected
CL-3269,2024-01-23,PM-07328,Completed
CL-64167,2024-02-16,VS-977114,Rejected
CL-51327,2024-03-25,LL-51183,Completed
CL-63757,2024-04-30,IW-425841,Rejected
CL-94750,2024-04-27,BF-1034,Rejected
CL-3155,2024-06-18,XX-62172,Completed
CL-45482,2024-04-11,VI-004392,Pending
CL-91391,2024-02-26,AT-757284,Pending
CL-13462,2024-08-24,BX-64790,Completed
CL-4114,2024-10-01,ZH-065135,Pending
CL-61671,2024-01-15,WN-9851,Completed
CL-4848,2024-03-18,KE-544371,In Progress
CL-58036,2024-06-18,GW-160535,Rejected
CL-1943,2024-10-27,ZO-431271,Rejected
CL-1791,2024-11-09,AK-347232,In Progress
CL-1881,2024-04-05,YO-246272,Rejected
CL-67194,2024-08-26,MZ-2334,Rejected
CL-76635,2024-07-17,HB-66931,Completed
CL-14194,2024-02-09,VT-01687,Pending
CL-90910,2024-04-16,HK-93076,Rejected
CL-61511,2024-09-01,KZ-69361,In Progress
CL-82933,2024-03-12,AG-7410,Pending
CL-38349,2024-05-29,VC-26617,In Progress
CL-34208,2024-05-16,HD-97774,In Progress
CL-14095,2024-05-02,YX-051969,Pending
CL-39836,2024-10-06,KB-940234,Pending
CL-93425,2024-06-02,GD-290496,Completed
CL-481,2024-06-13,ND-54360,In Progress
CL-2580,2024-02-03,SD-973598,Pending
CL-6367,2024-01-18,PX-3330,Completed
CL-16502,2024-02-24,BJ-1105,Rejected
CL-53431,2024-04-26,NV-905063,In Progress
CL-38934,2024-04-01,HF-5596,In Progress
CL-28175,2024-07-07,CR-3266,Pending
CL-21568,2024-09-09,EK-1182,In Progress
CL-76614,2024-07-12,YZ-8587,Completed
CL-1725,2024-02-05,GX-0890,Completed
CL-5978,2024-04-04,JB-57268,Pending
CL-84355,2024-06-24,IG-315777,In Progress
CL-44520,2024-01-20,PS-11257,Rejected
CL-13814,2024-04-27,BY-294359,Completed
CL-90927,2024-04-01,PG-7164,In Progress
CL-2889,2024-01-03,AE-66973,In Progress
CL-8385,2024-06-13,SQ-520463,In Progress
CL-45229,2024-10-03,MU-4336,Pending
CL-54845,2024-05-08,XO-10313,Completed
CL-2122,2024-02-25,ZO-7592,In Progress
CL-22333,2024-07-05,PD-8474,Pending
CL-54439,2024-04-30,NM-96445,Rejected
CL-90381,2024-03-21,WA-797847,Completed
CL-27106,2024-02-29,JO-55557,Pending
CL-2515,2024-02-25,LW-7595,Pending
CL-9775,2024-04-11,UE-18499,In Progress
CL-38222,2024-07-19,XK-8087,Rejected
CL-88798,2024-08-16,ND-2070,Pending
CL-3468,2024-05-17,CJ-057093,Rejected
CL-814,2024-10-27,TU-35235,Pending
CL-54699,2024-09-22,EQ-119124,In Progress
CL-8506,2024-09-03,DR-18997,Rejected
CL-60203,2024-03-31,YZ-402111,Rejected
CL-22777,2024-06-08,DD-7217,Rejected
CL-64042,2024-10-12,JK-729936,Pending
CL-23274,2024-10-21,FH-5034,Pending
CL-3022,2024-01-17,DY-419158,Completed
CL-61018,2024-05-17,LG-4609,Pending
CL-33043,2024-04-23,UK-3149,Pending
CL-1596,2024-05-17,SQ-134070,Pending
CL-87574,2024-07-26,RW-236297,Completed
CL-12504,2024-05-30,QQ-409406,In Progress
CL-56156,2024-09-10,AB-1279,In Progress
CL-76025,2024-03-05,EH-74035,Pending
CL-87640,2024-04-10,MF-90291,Completed
CL-64244,2024-08-26,YI-94524,Completed
CL-73324,2024-06-29,PE-395785,In Progress
CL-79460,2024-10-07,JM-2462,Pending
CL-25449,2024-02-22,IW-5468,Rejected
CL-63421,2024-09-04,FY-0522,Pending
CL-13003,2024-07-06,GV-5170,In Progress
CL-6618,2024-01-31,NO-5792,Rejected
CL-48006,2024-07-18,KA-17108,Pending
CL-1236,2024-06-21,RF-3070,In Progress
CL-53817,2024-02-21,OI-5736,Completed
CL-73988,2024-11-12,OS-9085,In Progress
CL-94643,2024-02-22,NH-8854,Rejected
CL-4217,2024-08-26,OL-1830,In Progress
CL-55766,2024-08-19,TF-688887,Rejected
CL-60421,2024-02-14,MP-058063,Completed
CL-98858,2024-02-27,BQ-723810,Pending
CL-9541,2024-02-08,MJ-406578,Rejected
CL-83260,2024-10-03,YP-686754,Rejected
CL-4755,2024-02-08,MB-96703,Completed
CL-3003,2024-04-03,BU-79472,In Progress
CL-1335,2024-10-13,JF-252893,Completed
CL-61434,2024-05-27,EW-464851,Completed
CL-35611,2024-06-27,UH-78657,In Progress
CL-35745,2024-09-08,UX-64796,Pending
CL-85380,2024-02-23,HD-04246,Rejected
CL-94800,2024-08-01,ZT-643185,Pending
CL-50568,2024-04-24,IW-2104,In Progress
CL-8043,2024-08-11,KW-66288,In Progress
CL-92663,2024-04-19,TN-47053,In Progress
CL-13259,2024-04-18,SD-6330,Rejected
CL-9054,2024-04-14,UI-749706,In Progress
CL-9510,2024-03-01,RL-9896,In Progress
CL-982,2024-07-05,KQ-684583,Rejected
CL-6673,2024-03-08,AQ-312727,Pending
CL-51387,2024-10-12,ET-35028,In Progress
CL-99415,2024-08-20,QY-476679,Rejected
CL-51745,2024-11-08,DT-9535,Completed
CL-4326,2024-09-14,VP-6003,Completed
CL-42308,2024-09-16,LY-007045,Pending
CL-4294,2024-10-12,RT-37837,Pending
CL-39115,2024-06-17,RZ-624194,Rejected
CL-74534,2024-03-18,CY-62842,Rejected
CL-10787,2024-05-13,RM-099398,Completed
CL-23163,2024-01-18,RU-9521,Rejected
CL-19541,2024-04-07,GD-81891,In Progress
CL-6921,2024-07-17,BZ-5430,In Progress
CL-4292,2024-08-18,XQ-49982,Completed
CL-5015,2024-09-17,CJ-9194,In Progress
CL-13028,2024-09-11,RM-4221,Rejected
CL-27130,2024-02-09,SC-2248,Rejected
CL-5613,2024-08-19,YI-995427,Pending
CL-4519,2024-03-11,AG-5402,Pending
CL-56380,2024-01-08,IT-99341,Rejected
CL-45092,2024-08-09,KN-70934,Completed
CL-29382,2024-01-26,VT-6984,Rejected
CL-26865,2024-07-09,FY-99330,Rejected
CL-4402,2024-05-25,JE-9797,In Progress
CL-9668,2024-02-07,TT-637467,In Progress
CL-26171,2024-02-18,VE-36710,Pending
CL-28614,2024-02-16,BF-40302,Pending
CL-6739,2024-04-16,LH-20995,Completed
CL-36681,2024-05-16,RN-31068,Pending
CL-79079,2024-09-13,TQ-50233,In Progress
CL-10747,2024-06-14,GU-20590,Rejected
CL-7439,2024-03-02,JT-4306,In Progress
CL-37010,2024-11-03,WC-1155,Rejected
CL-73655,2024-10-02,DJ-10931,In Progress
CL-33660,2024-04-05,SJ-58734,In Progress
CL-43378,2024-01-27,XO-912252,Completed
CL-44266,2024-06-23,QQ-57631,Pending
CL-1319,2024-10-19,PB-359402,In Progress
CL-4559,2024-07-11,GS-25142,In Progress
CL-7736,2024-03-18,JK-00557,In Progress
CL-913,2024-01-27,GX-13635,Completed
CL-98842,2024-06-29,UO-5688,Rejected
CL-21767,2024-03-24,MS-44765,Rejected
CL-56766,2024-07-29,LK-81633,Completed
CL-58700,2024-07-07,VX-1200,Pending
CL-72137,2024-03-04,HN-0691,Rejected
CL-87278,2024-04-06,GC-5474,In Progress
CL-20922,2024-09-17,RK-288981,Completed
CL-95110,2024-08-16,KR-974892,Rejected
CL-63607,2024-01-05,EQ-207275,Completed
CL-1749,2024-04-21,VP-9021,In Progress
CL-19179,2024-09-07,MU-9153,In Progress
CL-19641,2024-08-31,RA-32807,Pending
CL-81402,2024-01-16,QH-45182,In Progress
CL-9661,2024-10-21,LC-491019,In Progress
CL-20155,2024-01-15,CK-4028,Pending
CL-17339,2024-02-29,TO-512896,Completed
CL-255,2024-04-01,AX-974483,Completed
CL-46324,2024-01-28,PZ-726273,Completed
CL-21133,2024-01-11,BX-152918,Completed
CL-7166,2024-08-16,OA-991096,Rejected
CL-72031,2024-09-16,WB-062527,Completed
CL-57510,2024-08-06,GL-180278,Completed
CL-41677,2024-03-05,AS-6681,Completed
CL-80314,2024-07-02,KD-94296,In Progress
CL-31530,2024-03-07,VQ-6363,Completed
CL-83741,2024-01-05,OH-50570,Pending
CL-98259,2024-09-23,JC-25367,Completed
CL-43146,2024-03-15,EZ-309489,In Progress
CL-28744,2024-10-22,FM-859580,In Progress
CL-1429,2024-05-30,OC-802932,In Progress
CL-78386,2024-01-08,VX-5639,In Progress
CL-2186,2024-06-26,HD-7039,Completed
CL-89993,2024-06-09,UH-73825,In Progress
CL-92231,2024-08-11,SP-82432,Rejected
CL-10728,2024-08-16,JS-54880,In Progress
CL-19477,2024-07-15,IN-0555,Pending
CL-73698,2024-03-11,RZ-070651,Completed
CL-43997,2024-06-30,EJ-570685,Pending
CL-25221,2024-02-13,UP-88396,Completed
CL-76195,2024-08-30,XT-805695,Pending
CL-32493,2024-05-14,VE-39796,Rejected
CL-48190,2024-05-05,BC-244331,Rejected
CL-8831,2024-02-19,II-61001,Rejected
CL-24490,2024-05-11,ZM-479840,Pending
CL-2760,2024-10-22,EJ-3975,Rejected
CL-72397,2024-09-23,XO-95307,In Progress
CL-48344,2024-07-26,QW-837773,Pending
CL-90740,2024-01-23,YI-93223,Rejected
CL-54072,2024-10-20,TF-35698,Rejected
CL-5042,2024-10-27,QY-742954,Pending
CL-77429,2024-07-30,RE-9326,Pending
CL-6033,2024-05-05,NX-2156,Pending
CL-1362,2024-06-06,FX-4389,Pending
CL-4197,2024-07-30,ZP-93851,Rejected
CL-36005,2024-10-13,VA-11337,Pending
CL-61616,2024-10-13,IQ-106762,In Progress
CL-95525,2024-03-25,XT-472473,In Progress
CL-87998,2024-02-22,IV-299396,Completed
CL-2415,2024-04-28,CT-6041,Rejected
CL-6019,2024-04-01,QT-096510,Rejected
CL-76520,2024-09-21,CA-300546,Rejected
CL-29599,2024-08-08,LX-75408,In Progress
CL-66316,2024-05-03,NM-165013,Rejected
CL-75657,2024-10-21,DS-53106,Rejected
CL-69349,2024-07-10,MA-048263,Completed
CL-5408,2024-11-10,GZ-1155,Rejected
CL-9537,2024-10-01,FN-172050,Completed
CL-36679,2024-04-19,KX-1843,Rejected
CL-66802,2024-08-13,XI-27438,In Progress
CL-30860,2024-11-09,MX-221573,Completed
CL-82105,2024-01-06,ZI-064214,Pending
CL-68842,2024-03-19,LX-0989,Completed
CL-63306,2024-10-11,MH-293744,Rejected
CL-4875,2024-09-09,TR-10334,Rejected
CL-8156,2024-06-11,OY-737253,In Progress
CL-6734,2024-06-16,DQ-139805,Completed
CL-33323,2024-04-12,BX-6584,In Progress
CL-28103,2024-02-17,XG-696351,Rejected
CL-66006,2024-02-12,EY-70965,Pending
CL-86992,2024-07-06,RP-26455,Completed
CL-1140,2024-07-14,JA-31705,In Progress
CL-10683,2024-02-27,VZ-96139,In Progress
CL-4829,2024-09-13,HY-462903,Pending
CL-7957,2024-05-19,JH-30525,Pending
CL-85462,2024-01-31,KQ-04639,In Progress
CL-60827,2024-06-29,ZN-42714,Pending
CL-4779,2024-02-08,GD-55696,In Progress
CL-51237,2024-01-30,BS-857111,Rejected
CL-50107,2024-11-03,LR-36971,In Progress
CL-10222,2024-04-22,OH-179922,Pending
CL-6349,2024-10-03,VK-484765,In Progress
CL-76117,2024-09-05,SC-56873,Rejected
CL-88950,2024-06-13,TW-5510,Pending
CL-22576,2024-08-18,IM-9675,Rejected
CL-83109,2024-06-07,VX-457207,In Progress
CL-21590,2024-05-23,CA-381654,Rejected
CL-61414,2024-06-15,FJ-947551,Completed
CL-1685,2024-08-17,AW-801999,Completed
CL-28715,2024-07-19,JP-2237,Completed
CL-87614,2024-02-08,TO-14424,In Progress
CL-1963,2024-11-02,YP-9318,In Progress
CL-18611,2024-04-14,CN-013902,Completed
CL-58383,2024-07-08,OH-80993,Completed
CL-84558,2024-04-14,PO-87195,Pending
CL-35984,2024-09-17,YA-996366,Rejected
CL-5859,2024-05-21,VB-61002,Completed
CL-87710,2024-03-17,VB-971483,Pending
CL-26367,2024-06-05,CZ-33360,Pending
CL-6962,2024-03-08,QH-515582,In Progress
CL-41783,2024-03-11,FU-828918,Pending
CL-1755,2024-09-11,HT-96911,In Progress
CL-35203,2024-02-06,CX-6595,Pending
CL-26177,2024-01-31,NJ-08037,Rejected
CL-4772,2024-01-19,FE-19181,Pending
CL-62643,2024-02-13,WO-40213,In Progress
CL-80782,2024-03-20,UP-4964,Pending
CL-10746,2024-02-24,OK-5309,In Progress
CL-43089,2024-03-20,JH-40473,In Progress
CL-98344,2024-11-02,VE-1362,Pending
CL-99048,2024-03-15,VZ-3740,Completed
CL-50923,2024-02-03,IX-9911,Pending
CL-68724,2024-10-23,EQ-94778,In Progress
CL-47479,2024-02-27,VF-456814,In Progress
CL-6851,2024-06-03,OS-9434,Rejected
CL-6990,2024-04-29,CE-710625,Rejected
CL-45487,2024-06-18,SN-817361,Pending
CL-7710,2024-08-13,EJ-955456,In Progress
CL-4080,2024-08-23,PN-0030,Rejected
CL-33711,2024-06-27,XK-567973,Rejected
CL-99376,2024-08-05,AZ-641382,Rejected
CL-47810,2024-06-20,WW-7026,In Progress
CL-8827,2024-09-06,VN-332957,Pending
CL-74796,2024-02-14,OG-89311,Rejected
CL-17445,2024-04-02,GR-3734,Pending
CL-86378,2024-06-04,DX-554012,In Progress
CL-5507,2024-05-02,CE-83425,Completed
CL-8786,2024-03-21,XM-005531,Rejected
CL-66957,2024-07-11,KW-2089,Pending
CL-96236,2024-01-07,GO-52454,Completed
CL-955,2024-02-24,WY-6791,Completed
CL-86677,2024-10-01,MK-2088,Completed
CL-5443,2024-04-26,JA-7732,Pending
CL-2791,2024-04-22,QS-52691,Completed
CL-50395,2024-06-10,DT-50290,Completed
CL-92537,2024-09-17,BI-250833,Pending
CL-17241,2024-02-29,ER-1136,In Progress
CL-16302,2024-06-20,XD-0709,Rejected
CL-3226,2024-04-12,OO-30088,In Progress
CL-71835,2024-09-30,TY-05307,Completed
CL-85381,2024-06-28,XG-63615,Rejected
CL-7953,2024-07-04,CP-1592,Completed
CL-79177,2024-01-29,XE-095036,Rejected
CL-1625,2024-04-14,RR-70747,Completed
CL-34011,2024-07-31,IU-275216,Rejected
CL-3322,2024-02-26,XM-468391,Pending
CL-30555,2024-01-11,OD-3672,Rejected
CL-67237,2024-09-13,QK-5585,Pending
CL-4903,2024-06-18,RF-023533,Pending
CL-73467,2024-08-07,QP-704138,Completed
CL-5301,2024-04-24,KU-72353,Pending
CL-51060,2024-04-22,OC-646079,Rejected
CL-8577,2024-09-14,FC-04781,Pending
CL-80431,2024-09-28,NM-869228,Completed
CL-27207,2024-02-20,ID-1502,Completed
CL-23021,2024-05-28,TQ-86582,Rejected
CL-58523,2024-02-26,XE-87372,Completed
CL-56246,2024-08-13,UG-941436,Rejected
CL-95915,2024-01-06,WB-41002,Completed
CL-79679,2024-06-09,HJ-793893,Completed
CL-87385,2024-04-07,GT-2834,Rejected
CL-43127,2024-06-06,OF-04518,Rejected
CL-3932,2024-04-08,PM-4968,Rejected
CL-77498,2024-06-18,NA-01241,Rejected
CL-46401,2024-08-10,EB-435687,Pending
CL-3363,2024-02-24,PO-72681,Completed
CL-73905,2024-03-19,TC-749927,In Progress
CL-3935,2024-08-13,TP-74411,Rejected
CL-81611,2024-03-17,JI-849842,Completed
CL-16328,2024-08-17,DY-30582,In Progress
CL-9752,2024-09-21,ZO-0562,Pending
CL-98227,2024-07-25,NW-49845,Completed
CL-79361,2024-10-16,QN-30646,Completed
CL-87788,2024-11-02,BF-253387,In Progress
CL-21410,2024-03-03,AV-49398,Completed
CL-85394,2024-01-03,CD-28034,Completed
CL-70183,2024-10-06,YV-9011,Pending
CL-47893,2024-06-24,OR-7948,Completed
CL-1204,2024-02-28,CW-835837,Rejected
CL-70167,2024-01-21,CX-779323,In Progress
CL-57472,2024-02-23,KF-3955,In Progress
CL-25883,2024-08-27,CC-14302,In Progress
CL-84954,2024-07-08,JK-196181,Rejected
CL-574,2024-04-28,IN-903015,Completed
CL-27503,2024-02-28,PM-4508,Completed
CL-56441,2024-07-19,EF-38204,Completed
CL-38491,2024-03-24,IJ-354277,Rejected
CL-2085,2024-09-17,OA-85207,Pending
CL-97101,2024-06-19,ZB-8235,Pending
CL-2410,2024-07-28,WE-835615,Completed
